Moschettone SX
t1: 56:34:88:66:fc:a2
Moschettone DX
t2: AB:67:88:FC:10:b6
Sternale
t3: AB:67:88:FC:10:b6

PAN;PT1;PT2;AxAN;AyAN;AzAN;AxTM1;AyTM1;AzTM1;AxTR1;AyTR1;AzTR1;AxTM2;AyTM2;AzTM2;AxTR2;AyTR2;AzTR2;GxAN;GyAN;GzAN;GxTM1;GyTM1;GzTM1;GxTR1;GyTR1;GzTR1;GxTM2;GyTM2;GzTM2;GxTR2;GyTR2;GzTR2;TIMESTAMP
98673.728;98723.358;98690.584;155.367;716.201;691.435;-906.399;307.318;-284.199;274.195;-935.374;251.930;-941.718;232.959;-251.076;235.582;-950.807;231.434;-525.000;-402.500;-787.500;175.000;-402.500;-262.500;-297.500;595.000;35.000;805.000;-280.000;87.500;-700.000;35.000;-315.000;1719305878541;
98673.784;98723.202;98690.584;153.964;715.469;692.594;-903.227;310.185;-290.055;274.134;-934.276;252.845;-941.535;231.190;-254.797;234.118;-949.038;232.898;-455.000;-245.000;-717.500;105.000;-420.000;-262.500;-245.000;595.000;35.000;787.500;-227.500;122.500;-700.000;52.500;-385.000;1719305878563;
98673.784;98723.202;98690.584;154.330;715.713;695.156;-905.118;308.721;-290.421;274.012;-936.167;253.150;-942.877;228.323;-253.577;235.643;-950.441;231.861;-385.000;-210.000;-717.500;157.500;-402.500;-245.000;-210.000;630.000;-17.500;840.000;-192.500;87.500;-577.500;70.000;-297.500;1719305878570;
98673.784;98723.202;98690.584;152.378;718.275;693.387;-906.094;309.026;-289.994;275.537;-935.740;251.869;-940.254;235.887;-252.540;235.887;-948.367;231.983;-315.000;-210.000;-735.000;210.000;-245.000;-332.500;-140.000;665.000;52.500;822.500;-87.500;52.500;-490.000;87.500;-280.000;1719305878578;
98673.784;98723.202;98690.584;152.439;719.373;692.289;-904.020;310.429;-288.530;274.439;-934.886;252.479;-940.864;233.081;-252.296;233.142;-950.929;232.471;-350.000;-87.500;-875.000;227.500;-105.000;-297.500;17.500;665.000;52.500;840.000;0.000;105.000;-350.000;87.500;-367.500;1719305878600;
98673.784;98723.202;98690.840;151.341;715.896;692.106;-905.240;305.610;-287.981;273.341;-935.313;252.357;-940.803;232.898;-248.514;234.301;-949.404;232.227;-297.500;-157.500;-980.000;262.500;-87.500;-297.500;-17.500;682.500;35.000;910.000;17.500;87.500;-437.500;105.000;-350.000;1719305878624;
98673.795;98722.732;98690.840;147.803;713.090;693.631;-904.874;307.074;-284.626;272.243;-935.130;251.747;-941.108;230.153;-244.915;233.569;-948.550;231.556;-70.000;-280.000;-1067.500;192.500;-385.000;-262.500;-227.500;665.000;0.000;857.500;-157.500;122.500;-490.000;105.000;-350.000;1719305878645;
98673.795;98722.732;98690.840;148.901;712.907;693.509;-903.227;308.477;-286.456;273.280;-934.154;251.259;-941.291;232.715;-253.272;235.704;-950.014;233.020;297.500;-227.500;-1242.500;175.000;-420.000;-280.000;-280.000;630.000;52.500;857.500;-175.000;52.500;-560.000;87.500;-315.000;1719305878683;
98673.795;98722.732;98690.761;149.328;716.872;693.143;-905.118;311.466;-290.299;275.110;-935.923;251.869;-941.779;231.739;-252.662;235.887;-950.197;232.715;175.000;-297.500;-1330.000;210.000;-367.500;-297.500;-227.500;612.500;35.000;857.500;-35.000;87.500;-490.000;105.000;-315.000;1719305878698;
98673.795;98722.732;98690.761;148.047;719.983;695.400;-905.118;310.734;-291.031;275.049;-934.703;252.967;-940.742;230.336;-250.283;233.569;-950.746;232.288;175.000;-350.000;-1295.000;210.000;-280.000;-297.500;-87.500;647.500;17.500;892.500;0.000;52.500;-437.500;105.000;-315.000;1719305878706;
98673.839;98723.024;98690.761;147.193;722.179;695.095;-905.179;308.172;-288.042;273.463;-935.008;252.601;-942.145;230.763;-250.161;234.240;-949.160;232.532;262.500;-402.500;-1277.500;245.000;-175.000;-315.000;-70.000;682.500;52.500;910.000;-17.500;70.000;-472.500;122.500;-280.000;1719305878720;
98673.839;98723.024;98690.761;144.570;720.044;692.106;-902.495;309.087;-286.395;274.805;-935.008;252.906;-941.657;232.349;-250.527;234.606;-949.526;231.556;350.000;-455.000;-1382.500;227.500;-192.500;-332.500;-35.000;665.000;35.000;892.500;-17.500;105.000;-420.000;122.500;-280.000;1719305878735;
98673.839;98723.024;98690.761;147.315;719.922;691.374;-904.752;308.050;-286.761;273.951;-936.045;251.747;-940.986;232.837;-248.575;234.423;-949.099;230.946;332.500;-542.500;-1400.000;227.500;-192.500;-297.500;-87.500;647.500;0.000;875.000;-35.000;52.500;-507.500;105.000;-280.000;1719305878750;
98673.839;98723.024;98690.761;149.999;718.885;692.350;-904.447;307.196;-285.297;274.134;-935.557;251.259;-940.742;233.142;-249.124;235.155;-948.916;230.946;297.500;-822.500;-1487.500;175.000;-280.000;-262.500;-122.500;630.000;0.000;787.500;-105.000;105.000;-542.500;52.500;-332.500;1719305878780;
98673.818;98722.989;98690.659;147.376;720.166;695.339;-904.264;308.233;-286.822;273.829;-934.947;252.418;-941.901;230.580;-250.466;233.447;-950.136;231.739;315.000;-927.500;-1540.000;140.000;-315.000;-262.500;-227.500;577.500;0.000;822.500;-157.500;70.000;-630.000;0.000;-315.000;1719305878803;
98673.818;98722.989;98690.659;149.328;720.227;695.583;-905.667;307.196;-289.018;272.243;-934.337;253.638;-942.328;231.861;-253.211;233.447;-950.624;232.227;350.000;-892.500;-1592.500;175.000;-297.500;-262.500;-245.000;595.000;-35.000;805.000;-192.500;87.500;-630.000;17.500;-280.000;1719305878810;
98673.818;98722.989;98690.659;149.206;722.362;695.278;-905.606;306.952;-290.299;273.036;-936.228;252.479;-942.816;229.299;-253.211;232.715;-950.624;232.898;420.000;-875.000;-1627.500;210.000;-297.500;-262.500;-122.500;665.000;35.000;875.000;-140.000;105.000;-577.500;70.000;-367.500;1719305878818;
98673.818;98722.989;98690.659;148.840;720.349;695.156;-903.776;310.124;-288.652;274.988;-935.374;251.869;-942.389;229.848;-253.028;234.911;-949.831;231.922;525.000;-892.500;-1645.000;280.000;-227.500;-350.000;-122.500;682.500;52.500;857.500;-87.500;105.000;-577.500;105.000;-332.500;1719305878833;
98673.646;98723.407;98690.659;145.546;721.813;689.666;-903.410;308.599;-283.955;275.110;-934.947;250.527;-941.962;233.874;-251.015;234.667;-950.197;232.288;822.500;-787.500;-1557.500;245.000;-227.500;-297.500;-122.500;700.000;17.500;910.000;-87.500;105.000;-490.000;140.000;-332.500;1719305878870;
98673.646;98723.407;98690.814;145.668;721.813;689.422;-905.301;310.063;-284.199;275.110;-935.069;250.344;-942.145;232.166;-249.795;235.399;-949.282;231.617;840.000;-840.000;-1540.000;157.500;-350.000;-280.000;-210.000;612.500;0.000;892.500;-52.500;105.000;-437.500;140.000;-367.500;1719305878878;
98673.646;98723.407;98690.814;145.790;722.179;691.191;-903.532;309.636;-286.090;275.476;-935.801;251.320;-940.925;233.386;-249.917;234.911;-949.038;231.129;787.500;-875.000;-1522.500;175.000;-367.500;-280.000;-227.500;577.500;17.500;787.500;-227.500;122.500;-665.000;35.000;-297.500;1719305878893;
98673.646;98723.407;98690.814;147.132;720.410;691.862;-904.874;307.196;-287.249;272.670;-935.496;252.845;-940.254;233.630;-250.283;235.216;-948.306;232.044;735.000;-717.500;-1295.000;157.500;-385.000;-227.500;-297.500;577.500;0.000;770.000;-245.000;140.000;-717.500;0.000;-350.000;1719305878930;
98673.646;98723.191;98690.814;147.010;719.800;690.825;-905.606;309.514;-289.506;274.012;-935.069;253.455;-942.145;228.872;-250.710;233.691;-950.258;233.203;822.500;-630.000;-1190.000;140.000;-402.500;-262.500;-280.000;577.500;35.000;752.500;-262.500;122.500;-682.500;0.000;-385.000;1719305878938;
98673.646;98723.191;98690.814;147.010;719.800;690.825;-904.935;307.135;-290.543;271.389;-936.899;254.553;-941.779;229.909;-252.479;233.813;-949.404;232.532;822.500;-630.000;-1190.000;175.000;-367.500;-227.500;-192.500;647.500;17.500;805.000;-280.000;122.500;-717.500;35.000;-315.000;1719305878946;
98673.688;98723.191;98690.769;147.620;723.338;688.934;-905.606;306.037;-289.140;273.707;-937.265;253.455;-942.694;228.750;-254.248;232.349;-950.502;234.301;875.000;-525.000;-857.500;262.500;-297.500;-280.000;-140.000;682.500;52.500;822.500;-175.000;140.000;-595.000;87.500;-367.500;1719305878967;
98673.688;98723.191;98690.769;147.620;723.338;688.934;-903.410;311.771;-286.517;274.927;-934.886;252.845;-942.511;232.776;-252.723;235.704;-949.526;231.434;875.000;-525.000;-857.500;280.000;-175.000;-332.500;0.000;700.000;52.500;892.500;-105.000;52.500;-490.000;157.500;-280.000;1719305878975;
98673.688;98723.191;98690.769;149.511;723.948;689.056;-903.898;309.026;-284.260;275.293;-933.971;251.625;-940.864;232.837;-247.050;236.497;-948.367;231.617;787.500;-490.000;-805.000;262.500;-192.500;-280.000;-52.500;700.000;0.000;875.000;-17.500;105.000;-420.000;122.500;-332.500;1719305878999;
98673.717;98723.404;98690.769;151.768;724.436;691.496;-904.874;310.490;-285.114;272.853;-935.069;251.259;-941.352;230.397;-246.806;234.179;-950.014;230.519;892.500;-297.500;-875.000;175.000;-350.000;-297.500;-192.500;595.000;17.500;840.000;-70.000;105.000;-490.000;52.500;-385.000;1719305879050;
98673.717;98723.404;98691.209;150.304;725.778;687.470;-905.545;308.599;-287.249;273.951;-935.496;252.906;-941.596;232.166;-249.551;234.362;-950.319;232.349;962.500;-280.000;-910.000;157.500;-420.000;-262.500;-280.000;612.500;0.000;787.500;-262.500;140.000;-665.000;17.500;-332.500;1719305879073;
98673.717;98723.404;98691.209;148.657;723.582;686.189;-905.423;307.562;-289.201;274.744;-936.045;253.821;-941.169;231.312;-252.540;233.386;-949.770;232.959;1085.000;-210.000;-980.000;192.500;-402.500;-280.000;-227.500;630.000;17.500;770.000;-262.500;122.500;-700.000;35.000;-367.500;1719305879080;
98673.717;98723.404;98690.988;148.596;726.144;686.128;-905.606;309.819;-290.665;275.415;-934.215;252.113;-941.230;230.580;-248.697;233.691;-949.709;230.458;1015.000;-245.000;-1015.000;227.500;-315.000;-297.500;-227.500;665.000;35.000;805.000;-35.000;105.000;-472.500;87.500;-350.000;1719305879103;
98673.794;98722.948;98690.988;147.620;728.279;685.152;-904.264;307.928;-286.761;274.927;-935.496;251.076;-941.413;232.166;-247.599;234.606;-948.611;231.861;682.500;-402.500;-1050.000;245.000;-210.000;-297.500;-17.500;665.000;17.500;787.500;-122.500;122.500;-542.500;70.000;-332.500;1719305879118;
98673.794;98722.948;98690.988;147.559;728.889;684.603;-903.715;308.782;-283.955;273.341;-934.398;252.235;-941.352;232.837;-248.941;234.606;-950.075;232.166;612.500;-367.500;-1120.000;157.500;-280.000;-297.500;-262.500;577.500;35.000;787.500;-245.000;122.500;-700.000;17.500;-367.500;1719305879125;
98673.794;98722.948;98690.988;150.609;727.608;685.152;-905.179;309.392;-287.432;273.280;-934.825;251.564;-942.023;230.336;-252.052;233.569;-950.014;231.922;490.000;-315.000;-1085.000;157.500;-437.500;-262.500;-245.000;595.000;0.000;770.000;-315.000;157.500;-735.000;35.000;-332.500;1719305879148;
98673.794;98722.948;98690.988;149.755;729.377;684.969;-905.850;306.586;-289.689;272.487;-934.886;253.211;-941.352;228.872;-252.784;234.972;-950.502;233.081;577.500;-280.000;-1067.500;105.000;-437.500;-227.500;-280.000;595.000;0.000;840.000;-315.000;157.500;-735.000;35.000;-332.500;1719305879155;
98673.593;98722.948;98691.167;147.498;731.634;683.688;-905.606;308.477;-289.994;273.768;-935.252;253.089;-941.657;233.691;-252.113;235.094;-949.770;231.617;525.000;-17.500;-1067.500;210.000;-350.000;-280.000;-297.500;595.000;0.000;910.000;-122.500;122.500;-525.000;105.000;-332.500;1719305879193;
98673.593;98723.454;98691.167;147.315;730.170;684.847;-903.959;310.185;-289.201;275.598;-935.252;251.930;-941.108;233.142;-248.392;233.935;-949.282;231.983;402.500;-105.000;-1120.000;227.500;-350.000;-297.500;-192.500;647.500;35.000;857.500;-70.000;105.000;-525.000;105.000;-332.500;1719305879200;
98673.593;98723.454;98691.167;146.766;728.401;682.224;-904.935;309.514;-285.968;274.927;-935.252;251.869;-941.413;233.386;-248.209;235.033;-949.648;232.166;227.500;-192.500;-1050.000;227.500;-210.000;-262.500;-122.500;700.000;0.000;805.000;-227.500;105.000;-717.500;35.000;-332.500;1719305879240;
98673.593;98723.454;98691.062;146.766;728.401;682.224;-904.447;307.928;-284.809;275.049;-935.313;250.588;-941.291;230.641;-251.137;233.813;-950.075;232.471;227.500;-192.500;-1050.000;175.000;-332.500;-280.000;-175.000;595.000;35.000;805.000;-315.000;140.000;-735.000;52.500;-385.000;1719305879246;
98673.537;98723.056;98691.062;148.474;725.473;686.006;-906.399;307.562;-287.981;273.036;-935.679;252.723;-941.962;229.848;-252.479;235.643;-949.465;231.068;140.000;-157.500;-892.500;122.500;-455.000;-245.000;-297.500;560.000;0.000;840.000;-332.500;140.000;-735.000;105.000;-367.500;1719305879275;
98673.537;98723.056;98691.062;148.779;721.752;686.860;-905.728;309.636;-290.055;274.012;-935.252;252.967;-941.718;232.837;-254.614;234.240;-949.465;232.471;157.500;-157.500;-805.000;140.000;-420.000;-262.500;-280.000;577.500;17.500;892.500;-210.000;140.000;-717.500;105.000;-367.500;1719305879283;
98673.537;98723.056;98691.062;149.633;725.351;688.019;-905.240;308.355;-289.323;273.463;-937.265;252.052;-941.596;230.031;-253.150;233.386;-950.258;232.715;157.500;-210.000;-717.500;140.000;-350.000;-280.000;-210.000;630.000;-35.000;910.000;-140.000;175.000;-560.000;140.000;-332.500;1719305879300;
98673.537;98723.056;98691.062;150.975;727.181;687.592;-904.386;309.087;-287.188;273.646;-935.740;252.235;-941.352;231.983;-251.381;234.545;-949.282;232.044;315.000;-87.500;-857.500;245.000;-175.000;-280.000;-52.500;647.500;17.500;910.000;-70.000;87.500;-525.000;140.000;-332.500;1719305879319;
98673.537;98723.056;98691.062;150.121;729.804;685.823;-905.240;307.440;-286.273;274.134;-935.191;252.174;-941.962;233.020;-250.405;234.057;-950.258;231.617;315.000;-105.000;-892.500;227.500;-192.500;-297.500;-122.500;665.000;17.500;910.000;-52.500;87.500;-490.000;157.500;-332.500;1719305879328;
98673.973;98722.688;98691.028;147.315;725.351;686.250;-905.789;308.294;-286.578;273.463;-934.886;251.442;-942.572;230.641;-250.466;234.240;-949.587;231.617;420.000;-332.500;-1050.000;245.000;-245.000;-280.000;-122.500;647.500;35.000;927.500;-122.500;122.500;-525.000;140.000;-350.000;1719305879358;
98673.973;98722.688;98691.028;147.315;725.351;686.250;-903.959;309.270;-285.602;274.500;-935.740;251.625;-940.681;233.874;-249.490;233.569;-949.831;231.861;420.000;-332.500;-1050.000;227.500;-245.000;-280.000;-105.000;665.000;17.500;892.500;-140.000;87.500;-507.500;140.000;-315.000;1719305879366;
98673.973;98722.688;98691.028;147.864;726.327;684.603;-904.325;310.490;-284.138;274.866;-934.764;250.893;-941.718;232.410;-249.124;235.521;-949.465;229.787;420.000;-402.500;-1015.000;192.500;-315.000;-280.000;-175.000;630.000;17.500;857.500;-140.000;140.000;-595.000;105.000;-332.500;1719305879373;
98673.973;98722.688;98691.028;147.071;724.253;682.956;-903.837;310.368;-285.968;275.049;-934.154;250.893;-941.474;233.386;-249.368;235.216;-950.136;231.373;595.000;-350.000;-1015.000;140.000;-367.500;-297.500;-192.500;612.500;17.500;857.500;-192.500;105.000;-630.000;87.500;-350.000;1719305879388;
98673.973;98722.688;98691.028;149.023;728.157;682.285;-904.569;308.843;-288.896;274.317;-934.947;251.869;-941.413;232.837;-250.649;235.094;-949.587;232.532;420.000;-245.000;-1015.000;140.000;-350.000;-297.500;-245.000;595.000;35.000;840.000;-245.000;122.500;-665.000;70.000;-332.500;1719305879410;
98673.733;98723.394;98690.874;147.803;730.292;682.712;-904.569;308.782;-288.164;273.524;-934.032;253.089;-941.779;231.739;-252.662;232.654;-950.868;231.861;315.000;-350.000;-840.000;157.500;-280.000;-297.500;-210.000;577.500;52.500;857.500;-140.000;140.000;-525.000;70.000;-315.000;1719305879433;
98673.733;98723.394;98690.874;146.888;734.562;680.150;-906.765;306.769;-287.005;272.487;-935.618;251.686;-940.620;231.495;-251.442;233.874;-949.831;231.739;280.000;-262.500;-735.000;175.000;-210.000;-297.500;-87.500;630.000;87.500;857.500;-52.500;70.000;-472.500;87.500;-315.000;1719305879449;
98673.733;98723.394;98690.874;146.888;734.562;680.150;-905.118;309.148;-287.737;271.816;-935.008;253.089;-941.596;230.580;-250.893;233.447;-951.417;232.593;227.500;-192.500;-665.000;192.500;-210.000;-315.000;-87.500;665.000;87.500;840.000;-87.500;105.000;-455.000;122.500;-332.500;1719305879455;
98673.733;98723.394;98690.874;146.461;733.037;680.638;-906.155;306.647;-287.310;273.036;-935.862;252.479;-940.620;230.763;-250.527;233.996;-950.624;232.044;17.500;-105.000;-612.500;280.000;-175.000;-280.000;-105.000;700.000;17.500;910.000;-122.500;87.500;-455.000;140.000;-297.500;1719305879470;
98673.733;98723.394;98691.008;145.241;729.621;680.638;-905.972;308.111;-287.005;273.890;-935.496;253.333;-941.474;229.909;-248.880;233.508;-950.502;231.678;-105.000;-35.000;-542.500;262.500;-227.500;-297.500;-122.500;700.000;17.500;910.000;-122.500;105.000;-507.500;157.500;-332.500;1719305879486;
98673.645;98723.540;98691.008;149.633;729.926;684.115;-904.264;308.294;-285.053;274.744;-934.703;250.710;-940.986;231.007;-248.087;234.911;-950.014;230.763;-332.500;122.500;-157.500;227.500;-280.000;-245.000;-210.000;682.500;17.500;892.500;-175.000;122.500;-595.000;105.000;-350.000;1719305879529;
98673.645;98723.540;98691.008;148.718;730.231;683.139;-904.264;309.514;-286.151;274.561;-934.154;250.710;-942.084;233.325;-251.747;235.643;-949.099;231.861;-280.000;262.500;-122.500;210.000;-332.500;-262.500;-227.500;647.500;35.000;840.000;-105.000;87.500;-542.500;70.000;-262.500;1719305879552;
98673.761;98723.540;98690.821;147.071;728.035;683.017;-905.301;309.697;-286.456;275.049;-935.557;252.296;-942.450;229.421;-249.185;235.155;-949.953;231.678;-420.000;192.500;-315.000;192.500;-332.500;-262.500;-227.500;647.500;17.500;840.000;-192.500;157.500;-560.000;52.500;-332.500;1719305879615;
98673.761;98723.540;98690.821;146.888;727.059;681.919;-905.179;310.490;-288.225;275.476;-934.947;251.320;-941.291;232.715;-250.100;233.325;-948.428;231.373;-455.000;157.500;-332.500;227.500;-245.000;-315.000;-140.000;630.000;17.500;857.500;-210.000;87.500;-612.500;52.500;-297.500;1719305879620;
98673.761;98723.691;98690.821;146.156;729.743;683.810;-904.752;308.233;-286.273;274.256;-935.862;252.479;-942.145;229.299;-251.137;234.667;-950.624;232.532;-455.000;192.500;-385.000;245.000;-245.000;-332.500;-105.000;630.000;35.000;822.500;-262.500;122.500;-612.500;105.000;-367.500;1719305879636;
98673.809;98723.691;98691.058;145.912;729.072;684.847;-904.569;307.318;-286.212;272.487;-934.825;252.357;-941.352;231.007;-251.747;233.691;-949.831;232.532;-367.500;192.500;-437.500;192.500;-297.500;-297.500;-157.500;612.500;0.000;875.000;-140.000;140.000;-525.000;140.000;-332.500;1719305879673;
98673.809;98723.818;98691.058;147.254;725.107;685.274;-904.996;308.111;-284.931;274.439;-934.581;251.442;-942.145;231.739;-250.893;235.033;-949.160;230.946;-437.500;140.000;-472.500;280.000;-280.000;-297.500;-70.000;665.000;0.000;892.500;-70.000;52.500;-507.500;157.500;-280.000;1719305879709;
98673.809;98723.818;98691.058;146.156;726.510;684.420;-904.508;309.392;-284.443;274.744;-935.557;250.344;-941.657;229.604;-249.246;235.643;-950.685;229.726;-437.500;105.000;-455.000;192.500;-280.000;-262.500;-227.500;630.000;52.500;875.000;-140.000;87.500;-560.000;105.000;-350.000;1719305879719;
98673.597;98724.079;98691.058;148.779;727.364;684.054;-905.423;308.111;-285.480;274.500;-935.069;251.381;-940.254;234.911;-249.612;236.009;-948.123;231.678;-332.500;157.500;-455.000;192.500;-280.000;-245.000;-157.500;630.000;-17.500;840.000;-175.000;105.000;-542.500;70.000;-332.500;1719305879741;
98673.597;98724.079;98690.825;146.766;729.499;685.030;-904.508;309.087;-288.103;272.365;-935.679;252.113;-942.328;231.068;-249.673;235.216;-950.441;230.641;-262.500;210.000;-455.000;175.000;-297.500;-332.500;-157.500;577.500;52.500;857.500;-140.000;105.000;-560.000;35.000;-367.500;1719305879749;
98673.597;98724.079;98690.825;146.095;728.645;686.616;-904.874;307.745;-287.920;274.195;-936.838;253.516;-941.474;233.386;-250.222;235.094;-948.672;232.288;-210.000;175.000;-507.500;175.000;-297.500;-280.000;-175.000;612.500;0.000;805.000;-175.000;87.500;-612.500;17.500;-280.000;1719305879778;
98673.597;98724.079;98690.825;145.363;728.645;685.762;-904.691;309.148;-288.042;274.378;-936.228;253.028;-941.718;233.752;-250.405;234.728;-950.136;232.227;-210.000;105.000;-525.000;192.500;-315.000;-315.000;-140.000;647.500;35.000;840.000;-140.000;70.000;-560.000;87.500;-297.500;1719305879798;
98673.597;98724.079;98691.031;146.400;727.547;684.298;-906.826;306.220;-287.676;272.243;-934.642;253.577;-942.084;229.848;-252.113;232.837;-950.136;232.898;-315.000;0.000;-560.000;210.000;-262.500;-280.000;-175.000;630.000;-17.500;840.000;-140.000;122.500;-542.500;87.500;-332.500;1719305879814;
98673.597;98724.059;98691.031;146.400;727.547;684.298;-906.765;306.220;-288.408;273.097;-935.496;252.540;-941.718;233.508;-251.564;234.362;-950.319;231.983;-315.000;0.000;-560.000;210.000;-280.000;-297.500;-140.000;647.500;52.500;840.000;-105.000;52.500;-542.500;105.000;-262.500;1719305879817;
98673.327;98724.059;98691.031;145.241;728.889;684.908;-904.325;309.270;-287.737;272.975;-935.618;251.686;-942.450;232.715;-250.710;234.667;-951.722;231.922;-472.500;-87.500;-525.000;245.000;-280.000;-262.500;-122.500;682.500;52.500;910.000;-87.500;105.000;-525.000;140.000;-332.500;1719305879838;
98673.327;98724.059;98691.031;145.729;728.645;684.603;-904.935;308.538;-286.395;276.086;-936.045;251.076;-940.681;232.837;-249.856;235.521;-949.953;230.763;-490.000;-52.500;-490.000;227.500;-210.000;-245.000;-122.500;717.500;17.500;840.000;-122.500;87.500;-525.000;157.500;-315.000;1719305879853;
98673.327;98724.059;98691.031;148.291;727.120;685.823;-904.996;309.331;-286.151;275.659;-934.764;251.076;-941.413;233.874;-249.185;234.545;-948.428;230.397;-402.500;17.500;-420.000;192.500;-280.000;-262.500;-140.000;665.000;0.000;840.000;-140.000;87.500;-542.500;87.500;-332.500;1719305879875;
98673.002;98724.059;98690.860;144.143;729.987;686.006;-904.630;309.270;-287.859;275.415;-935.618;251.869;-940.620;232.105;-248.148;234.850;-949.404;232.044;-315.000;350.000;-227.500;175.000;-262.500;-297.500;-175.000;630.000;52.500;822.500;-105.000;105.000;-542.500;70.000;-350.000;1719305879918;
98673.002;98723.362;98690.860;143.838;723.521;685.884;-905.728;309.697;-285.602;274.683;-934.276;251.442;-941.657;230.397;-251.564;232.959;-948.672;232.166;-367.500;280.000;-245.000;175.000;-227.500;-297.500;-87.500;612.500;17.500;787.500;-210.000;122.500;-665.000;0.000;-315.000;1719305879958;
98673.002;98723.362;98690.860;143.838;723.521;685.884;-905.606;306.891;-286.456;273.463;-935.618;252.662;-942.572;232.227;-252.967;233.386;-948.367;233.203;-367.500;280.000;-245.000;122.500;-350.000;-297.500;-245.000;577.500;0.000;787.500;-192.500;105.000;-647.500;35.000;-315.000;1719305879966;
98672.998;98723.362;98690.746;147.681;721.508;687.653;-905.301;306.037;-288.408;271.084;-936.228;252.784;-942.023;228.933;-251.930;232.349;-951.539;232.776;-315.000;332.500;-35.000;157.500;-350.000;-227.500;-175.000;630.000;-17.500;822.500;-175.000;140.000;-647.500;87.500;-332.500;1719305879997;
98672.998;98723.869;98690.746;148.779;722.301;688.568;-906.630;310.978;-287.432;273.890;-933.910;252.235;-941.169;233.508;-252.662;234.728;-950.136;232.105;-245.000;280.000;35.000;210.000;-315.000;-262.500;-192.500;630.000;17.500;875.000;-192.500;87.500;-577.500;87.500;-332.500;1719305880000;
98672.998;98723.869;98690.746;148.779;722.301;688.568;-904.630;310.978;-287.432;273.890;-933.910;252.235;-941.169;233.508;-252.662;234.728;-950.136;232.105;-245.000;280.000;35.000;210.000;-315.000;-262.500;-192.500;630.000;17.500;875.000;-192.500;87.500;-577.500;87.500;-332.500;1719305880001;
98672.998;98723.869;98690.746;146.766;723.094;687.897;-903.471;308.843;-288.713;273.524;-937.082;253.455;-941.779;228.750;-254.126;234.484;-950.197;232.593;-87.500;140.000;-52.500;210.000;-315.000;-245.000;-70.000;700.000;-17.500;892.500;-87.500;70.000;-472.500;140.000;-280.000;1719305880028;
98672.998;98723.869;98690.746;146.583;724.253;688.324;-905.545;308.843;-289.933;274.439;-935.984;252.662;-941.718;233.020;-253.394;236.253;-949.709;231.983;-105.000;122.500;-280.000;297.500;-210.000;-350.000;-105.000;717.500;70.000;927.500;-35.000;17.500;-420.000;175.000;-262.500;1719305880032;
98672.998;98723.869;98690.507;148.962;726.083;686.616;-904.325;310.917;-285.358;276.147;-935.130;250.466;-940.681;234.545;-248.026;235.216;-949.892;229.665;-105.000;122.500;-280.000;315.000;-87.500;-315.000;70.000;752.500;35.000;910.000;35.000;140.000;-367.500;140.000;-350.000;1719305880039;
98673.017;98723.325;98690.507;148.840;725.717;685.823;-904.325;309.941;-281.820;276.086;-936.350;249.063;-941.047;232.959;-243.207;234.179;-950.197;229.116;-52.500;-35.000;-717.500;245.000;-70.000;-280.000;35.000;700.000;0.000;787.500;-122.500;70.000;-472.500;105.000;-350.000;1719305880062;
98673.017;98723.325;98690.507;145.546;727.669;685.762;-903.044;310.795;-281.881;274.134;-934.886;249.124;-941.108;232.105;-245.037;234.789;-949.465;231.312;0.000;-87.500;-857.500;140.000;-332.500;-280.000;-210.000;595.000;17.500;770.000;-262.500;87.500;-735.000;-17.500;-332.500;1719305880079;
98673.017;98723.325;98690.507;145.546;727.669;685.762;-904.508;308.843;-282.857;272.853;-934.825;250.649;-941.657;230.458;-252.357;234.972;-950.441;230.946;0.000;-87.500;-857.500;122.500;-437.500;-227.500;-297.500;577.500;0.000;752.500;-455.000;122.500;-805.000;-35.000;-350.000;1719305880085;
98673.017;98723.325;98690.507;142.679;727.059;685.579;-905.423;308.050;-289.628;271.816;-936.716;252.906;-942.633;230.092;-253.760;232.898;-950.136;234.545;35.000;-227.500;-927.500;52.500;-525.000;-262.500;-420.000;490.000;-35.000;735.000;-367.500;122.500;-770.000;17.500;-350.000;1719305880100;
98672.920;98723.238;98690.507;143.472;731.146;685.030;-903.349;308.050;-289.994;273.829;-935.130;252.052;-941.047;231.251;-256.749;234.362;-951.173;233.813;-350.000;-227.500;-542.500;245.000;-262.500;-297.500;-70.000;665.000;52.500;857.500;-245.000;122.500;-717.500;70.000;-350.000;1719305880159;
98672.920;98723.238;98690.855;141.032;731.573;683.566;-905.057;308.599;-286.822;274.561;-935.313;251.442;-942.328;231.190;-247.904;234.484;-950.258;230.519;-525.000;-140.000;-455.000;280.000;-157.500;-297.500;-35.000;700.000;52.500;857.500;-17.500;105.000;-490.000;157.500;-315.000;1719305880183;
98672.920;98723.238;98690.855;143.594;726.632;684.603;-903.959;310.917;-286.090;274.927;-934.276;251.503;-941.352;231.678;-247.721;234.179;-950.136;231.007;-665.000;-122.500;-455.000;175.000;-297.500;-262.500;-175.000;612.500;35.000;857.500;-70.000;105.000;-542.500;105.000;-332.500;1719305880215;
