Moschettone SX
t1: 56:34:88:66:fc:a2
Moschettone DX
t2: AB:67:88:FC:10:b6
Sternale
t3: AB:67:88:FC:10:b6

PAN;PT1;PT2;AxAN;AyAN;AzAN;AxTM1;AyTM1;AzTM1;AxTR1;AyTR1;AzTR1;AxTM2;AyTM2;AzTM2;AxTR2;AyTR2;AzTR2;GxAN;GyAN;GzAN;GxTM1;GyTM1;GzTM1;GxTR1;GyTR1;GzTR1;GxTM2;GyTM2;GzTM2;GxTR2;GyTR2;GzTR2;TIMESTAMP
98644.124;98696.192;98662.143;478.423;813.313;423.340;-509.106;675.270;-477.203;662.948;-583.831;469.090;-566.385;1045.357;-694.119;459.025;-769.637;302.255;-3395.000;-7052.500;-6352.500;-367.500;-350.000;-367.500;17.500;-17.500;70.000;23730.000;-27265.000;7927.500;-22610.000;15750.000;-5897.500;1719307801987;
98643.910;98696.192;98661.815;466.223;819.718;420.290;-543.266;686.799;-581.208;687.592;-592.981;431.148;-819.779;848.693;-958.920;416.386;-754.875;308.294;-3500.000;-5670.000;-6895.000;332.500;-700.000;-280.000;140.000;1032.500;-35.000;52097.500;-13335.000;21962.500;-13317.500;45220.000;-18620.000;1719307802010;
98643.910;98696.192;98661.815;457.439;818.925;424.133;-542.961;720.166;-437.248;714.615;-594.689;399.672;-924.821;375.577;-123.525;323.971;-916.830;51.606;-3990.000;-5775.000;-7262.500;542.500;-402.500;-192.500;-297.500;1260.000;0.000;87325.000;21560.000;34895.000;14787.500;86572.500;-32917.500;1719307802017;
98643.910;98696.537;98661.815;451.095;819.230;421.266;-510.692;684.847;-399.977;649.528;-581.940;505.873;-1062.864;147.498;-15.616;330.864;-994.727;-110.288;-4375.000;-6580.000;-7647.500;-262.500;-297.500;-350.000;-665.000;245.000;87.500;97860.000;23765.000;34300.000;18637.500;98192.500;-32935.000;1719307802031;
98643.910;98696.537;98661.815;425.658;801.967;421.815;-507.032;693.753;-548.939;668.194;-585.234;540.826;-1238.056;-476.044;225.578;335.256;-1291.797;-145.973;-4322.500;-8435.000;-8365.000;105.000;-385.000;-210.000;-385.000;367.500;0.000;80517.500;23870.000;8417.500;21192.500;81357.500;-8610.000;1719307802055;
98643.910;98696.537;98661.815;425.658;801.967;421.815;-537.349;718.153;-440.908;728.584;-588.894;372.954;-1211.582;-469.029;310.551;381.738;-1290.272;-114.924;-4322.500;-8435.000;-8365.000;1855.000;665.000;-52.500;210.000;1032.500;-17.500;68057.500;19810.000;-13177.500;12267.500;63857.500;36575.000;1719307802063;
98643.910;98696.537;98661.663;426.207;801.601;419.436;-547.292;680.089;-490.867;676.856;-584.075;428.342;-1095.194;-353.617;872.849;359.961;-1152.839;-151.097;-3167.500;-8312.500;-8050.000;-735.000;-1382.500;-455.000;-525.000;227.500;140.000;65450.000;-1785.000;-61232.500;-717.500;64067.500;61932.500;1719307802076;
98643.879;98696.218;98661.663;422.425;830.271;392.047;-490.562;690.581;-458.354;676.795;-589.077;431.636;-972.279;153.354;630.435;284.748;-953.918;-343.186;-5372.500;-8540.000;-6790.000;227.500;-122.500;-245.000;-245.000;700.000;-17.500;42595.000;-33862.500;-84262.500;-32235.000;40617.500;87342.500;1719307802151;
98643.566;98696.218;98661.663;407.480;812.337;400.221;-570.045;689.544;-524.234;705.282;-582.489;489.464;-653.188;-187.331;648.247;275.659;-959.835;-345.687;-6212.500;-12302.500;-10255.000;350.000;-805.000;-227.500;-350.000;980.000;-17.500;-19722.500;-40180.000;-115115.000;-32655.000;-2660.000;116882.500;1719307802175;
98643.566;98696.218;98661.679;429.257;801.540;409.554;-532.591;714.310;-481.656;677.222;-577.365;487.390;-525.820;35.197;339.160;353.495;-963.617;-207.217;-5617.500;-13580.000;-12862.500;-192.500;-980.000;-402.500;-472.500;455.000;105.000;-88252.500;-25427.500;-73202.500;-20492.500;-92540.000;100607.500;1719307802205;
98643.566;98696.450;98661.921;450.180;814.411;421.205;-517.707;662.765;-492.575;657.336;-585.356;503.677;-476.349;1002.962;227.103;82.045;-960.933;241.560;-5372.500;-13825.000;-12145.000;-962.500;-892.500;-315.000;-665.000;-245.000;52.500;-8750.000;-44590.000;476700.000;-53812.500;-2432.500;78977.500;1719307802237;
98643.566;98696.450;98661.921;450.180;814.411;421.205;-500.200;730.170;-327.265;710.650;-593.103;337.513;-484.035;720.166;320.372;59.048;-976.793;105.103;-5372.500;-13825.000;-12145.000;2012.500;1977.500;0.000;385.000;1610.000;-70.000;9450.000;-114047.500;517982.500;-84315.000;78452.500;71715.000;1719307802242;
98643.712;98696.450;98661.921;455.731;829.356;417.911;-512.827;703.025;-449.753;696.681;-588.162;419.314;-748.043;1064.145;261.507;72.773;-967.643;38.918;-5950.000;-12950.000;-11585.000;577.500;-560.000;-280.000;315.000;1260.000;52.500;22470.000;-146265.000;519382.500;-95217.500;108097.500;68547.500;1719307802258;
98643.712;98696.450;98661.921;432.856;828.746;409.554;-542.717;708.088;-427.183;684.786;-586.393;490.684;-1225.429;822.280;655.384;53.131;-1028.521;-141.581;-5565.000;-12075.000;-10570.000;192.500;122.500;-280.000;-17.500;280.000;87.500;27650.000;-161700.000;405685.000;-108605.000;115745.000;68477.500;1719307802279;
98643.712;98696.292;98661.921;429.684;825.818;414.251;-505.568;665.510;-485.133;669.963;-587.247;438.651;-1278.621;1139.846;306.037;-67.466;-1048.468;-286.517;-6877.500;-12390.000;-10097.500;105.000;-52.500;-297.500;-350.000;630.000;87.500;-5180.000;-157132.500;282292.500;-111597.500;115535.000;72170.000;1719307802286;
98643.712;98696.292;98661.921;438.407;836.554;396.134;-532.469;708.576;-536.678;683.200;-586.454;399.916;-923.723;1030.046;180.072;-179.889;-1260.992;-740.601;-6842.500;-11042.500;-6965.000;402.500;-525.000;-245.000;-157.500;1452.500;17.500;-13125.000;-136692.500;-43505.000;-104527.500;81742.500;72275.000;1719307802326;
98644.093;98696.292;98662.126;457.683;838.445;393.145;-513.498;710.284;-472.384;689.239;-584.258;452.071;-771.650;1078.968;142.496;-480.802;-1179.069;-851.316;-6947.500;-10570.000;-5285.000;297.500;-227.500;-315.000;-35.000;350.000;87.500;-76475.000;-13230.000;-24552.500;-59902.500;-61600.000;28997.500;1719307802346;
98644.093;98696.292;98662.126;457.683;838.445;393.145;-542.961;678.076;-507.215;675.087;-585.539;481.534;-721.508;1097.390;258.457;-471.713;-1187.182;-736.758;-6947.500;-10570.000;-5285.000;70.000;-437.500;-297.500;-210.000;910.000;87.500;-77402.500;35280.000;2922.500;-30940.000;-89687.500;-4655.000;1719307802355;
98644.093;98695.949;98662.126;449.326;830.454;403.454;-527.467;705.953;-406.504;699.304;-584.990;408.334;-670.390;1112.762;302.743;-447.618;-1188.280;-566.324;-7455.000;-9992.500;-5005.000;910.000;665.000;-210.000;52.500;1172.500;70.000;-68267.500;39340.000;16975.000;-22050.000;-78085.000;-20475.000;1719307802376;
98644.093;98695.949;98662.126;452.315;823.012;409.127;-531.920;706.075;-539.972;663.680;-591.395;497.211;-610.976;1143.201;404.857;-505.690;-1176.202;-648.064;-7437.500;-9870.000;-4882.500;-630.000;-822.500;-297.500;-542.500;70.000;52.500;-43470.000;32497.500;49945.000;-9870.000;-51187.500;-55702.500;1719307802385;
98644.299;98695.949;98661.530;447.008;801.052;419.985;-456.341;571.448;-554.673;646.661;-573.217;461.465;-549.915;1215.425;418.826;-136.823;-1071.770;-549.732;-7087.500;-9712.500;-4462.500;455.000;-577.500;-192.500;-157.500;962.500;0.000;-36032.500;32725.000;67935.000;-4830.000;-66027.500;-68250.000;1719307802415;
98644.299;98695.949;98661.530;446.764;794.952;414.617;-166.896;365.451;-352.153;603.839;-604.876;389.302;-575.230;792.817;323.300;23.790;-1105.686;-468.297;-6615.000;-9170.000;-3990.000;315.000;770.000;-1715.000;157.500;1785.000;367.500;-136500.000;117932.500;159810.000;-875.000;-186147.500;-36260.000;1719307802421;
98644.299;98695.949;98661.530;438.163;776.835;429.684;-476.471;231.129;-428.952;585.539;-582.672;275.171;-565.897;1173.762;486.292;369.538;-1350.113;-582.001;-4637.500;-7070.000;-122.500;-472.500;70.000;-490.000;17.500;210.000;122.500;-134907.500;158042.500;17902.500;3272.500;-209702.500;-21000.000;1719307802445;
98644.299;98696.109;98661.530;453.840;776.286;424.865;-477.020;652.944;-374.235;687.836;-574.620;412.299;-682.224;956.236;559.980;255.285;-1152.900;-485.072;-3500.000;-5775.000;3762.500;420.000;455.000;-385.000;70.000;560.000;87.500;-123795.000;148872.500;5075.000;5232.500;-191957.500;-4812.500;1719307802466;
98644.299;98696.109;98661.793;455.792;779.763;421.083;-528.809;601.338;-554.917;686.006;-597.312;472.079;-364.780;1061.766;385.581;210.328;-1012.539;-484.218;-3255.000;-4812.500;5845.000;-1907.500;-2782.500;-507.500;-1067.500;-525.000;52.500;-74602.500;74515.000;-25007.500;-3657.500;-101430.000;26495.000;1719307802476;
98643.982;98696.109;98661.793;455.792;779.763;421.083;-536.861;525.759;-445.300;703.757;-588.833;561.078;-317.017;1001.925;460.367;89.731;-946.293;-562.786;-3255.000;-4812.500;5845.000;1575.000;630.000;-140.000;280.000;1855.000;17.500;-40127.500;45202.500;-20965.000;-1400.000;-75985.000;26215.000;1719307802482;
98643.982;98695.849;98661.793;453.962;790.499;408.639;-488.671;725.473;-473.604;704.123;-589.260;501.847;-369.355;986.248;464.576;-49.471;-965.874;-578.646;-2257.500;-2502.500;11165.000;1575.000;1102.500;-192.500;-910.000;175.000;35.000;-30467.500;40285.000;-16887.500;6545.000;-48562.500;18532.500;1719307802511;
98643.982;98695.849;98661.793;462.441;790.682;399.489;-530.029;661.179;-366.183;675.636;-578.280;444.385;-330.986;915.488;425.353;-217.343;-894.321;-637.145;-2187.500;-1085.000;12407.500;1032.500;857.500;-140.000;-87.500;1365.000;35.000;-5425.000;41335.000;20702.500;23502.500;-36015.000;-1592.500;1719307802535;
98643.323;98695.849;98661.177;496.113;799.344;395.097;-475.678;720.715;-407.297;678.198;-566.141;329.278;-391.864;1069.452;380.152;-410.225;-983.259;-537.654;-1872.500;717.500;14297.500;1750.000;1750.000;-157.500;717.500;2222.500;70.000;24972.500;31867.500;48737.500;35332.500;-16800.000;-42262.500;1719307802565;
98643.323;98695.849;98661.177;509.045;798.673;393.267;-526.552;667.401;-454.267;685.457;-599.020;486.780;-387.228;1014.308;493.917;-434.686;-1042.185;-404.796;-1592.500;1347.500;14787.500;-892.500;-980.000;-437.500;-630.000;-577.500;105.000;35210.000;26932.500;64225.000;39375.000;12932.500;-74130.000;1719307802571;
98643.323;98695.849;98661.177;516.487;808.006;404.857;-539.179;688.507;-564.982;686.677;-574.437;504.226;-608.475;1001.559;665.449;-293.044;-1083.604;-569.191;-630.000;4935.000;14665.000;-1312.500;-1557.500;-490.000;-542.500;367.500;175.000;64960.000;-9502.500;93362.500;36802.500;41737.500;-88900.000;1719307802601;
98643.323;98695.737;98661.177;516.304;812.886;411.506;-529.175;711.809;-517.829;672.403;-575.718;476.837;-776.347;958.798;618.540;-381.799;-1124.291;-614.636;-70.000;5880.000;13772.500;-717.500;-1207.500;-297.500;-437.500;192.500;17.500;75547.500;-23310.000;104947.500;34772.500;74392.500;-111982.500;1719307802616;
98643.323;98695.737;98661.177;522.953;807.213;412.116;-519.781;706.441;-491.050;691.008;-579.256;436.638;-941.413;874.496;538.508;-277.367;-1135.149;-630.069;210.000;6317.500;13282.500;647.500;-280.000;-192.500;52.500;1225.000;17.500;86607.500;-30187.500;116690.000;36557.500;79870.000;-118090.000;1719307802625;
98643.195;98695.737;98660.765;529.358;798.490;409.737;-536.007;683.383;-430.172;683.749;-582.794;393.999;-988.810;716.689;301.584;27.023;-1046.028;-649.894;1085.000;8067.500;11987.500;297.500;-315.000;-245.000;0.000;1190.000;70.000;85487.500;5267.500;107835.000;67322.500;43575.000;-109357.500;1719307802655;
98643.195;98695.737;98660.765;522.770;794.647;409.920;-510.326;713.212;-516.853;690.825;-594.750;537.349;-1012.173;637.145;306.586;86.193;-1041.697;-591.822;2642.500;9940.000;11025.000;-997.500;-1172.500;-367.500;-402.500;297.500;52.500;79362.500;39707.500;89145.000;77000.000;27930.000;-100607.500;1719307802670;
98643.195;98695.970;98660.765;512.705;783.728;408.761;-507.825;684.908;-396.988;691.984;-577.426;378.139;-953.308;641.903;281.942;94.062;-952.515;-493.795;3255.000;10867.500;11077.500;1207.500;945.000;-105.000;227.500;1662.500;35.000;77507.500;51415.000;77297.500;91735.000;6965.000;-78890.000;1719307802677;
98643.195;98695.970;98660.765;487.390;761.829;401.685;-540.887;678.198;-550.586;676.917;-586.393;560.590;-718.153;628.910;263.642;92.354;-856.928;-460.916;4690.000;11917.500;13265.000;70.000;-385.000;-245.000;-402.500;122.500;70.000;76545.000;70420.000;58572.500;98262.500;-822.500;-70192.500;1719307802706;
98643.061;98695.970;98660.765;473.909;747.311;395.524;-515.511;714.859;-459.513;706.258;-573.339;429.745;-597.861;660.630;302.011;130.723;-765.733;-295.728;6037.500;11795.000;16030.000;1540.000;402.500;-140.000;280.000;1225.000;-35.000;76685.000;76090.000;52115.000;106190.000;-7892.500;-58415.000;1719307802736;
98643.061;98695.970;98660.394;476.227;746.335;400.892;-513.681;709.857;-495.808;687.775;-595.116;402.051;-322.507;713.944;356.911;180.865;-656.055;-123.952;6650.000;11602.500;18147.500;-927.500;-1522.500;-385.000;-682.500;315.000;35.000;91000.000;57382.500;42577.500;101045.000;24605.000;-51310.000;1719307802759;
98643.527;98695.988;98659.630;533.323;764.452;410.286;-522.709;690.947;-385.398;686.799;-587.064;420.656;-55.571;723.033;311.222;212.585;-663.375;-59.292;8400.000;13002.500;24517.500;1050.000;822.500;-262.500;367.500;1312.500;70.000;123130.000;-53130.000;34527.500;47635.000;135030.000;-72800.000;1719307802820;
98643.527;98695.988;98659.630;531.188;781.166;414.617;-521.611;699.121;-468.297;683.505;-587.430;449.509;-349.408;683.871;275.903;195.871;-672.220;-47.885;8417.500;14402.500;25672.500;927.500;262.500;-315.000;70.000;1260.000;87.500;120330.000;-56875.000;57137.500;43715.000;133227.500;-73605.000;1719307802841;
98643.527;98695.988;98659.630;540.460;786.229;416.020;-531.737;693.143;-544.913;675.148;-589.565;497.455;-373.930;604.388;228.506;182.756;-682.834;115.656;8102.500;14840.000;26162.500;-752.500;-1400.000;-350.000;-682.500;122.500;0.000;108535.000;-65555.000;67795.000;27580.000;121957.500;-69877.500;1719307802851;
98643.521;98695.988;98658.716;554.368;788.913;415.105;-527.833;712.602;-486.719;700.829;-581.879;455.548;-305.122;531.798;163.114;198.006;-704.916;268.949;7297.500;17115.000;25480.000;682.500;105.000;-192.500;-35.000;1015.000;52.500;108220.000;-95165.000;67217.500;6737.500;142380.000;-61600.000;1719307802895;
98643.521;98695.911;98658.716;555.466;785.863;417.362;-524.966;698.755;-420.900;690.581;-582.184;409.981;-251.869;559.858;130.479;126.758;-676.185;355.569;7157.500;17342.500;24745.000;-157.500;-437.500;-367.500;-262.500;280.000;105.000;110932.500;-125212.500;95007.500;-10482.500;167072.500;-55860.000;1719307802901;
98643.521;98696.349;98658.716;549.427;772.382;432.246;-538.447;698.023;-467.199;679.967;-584.258;447.130;-553.758;654.042;89.914;48.434;-642.269;399.733;5757.500;16677.500;21087.500;962.500;52.500;-192.500;-87.500;1015.000;17.500;113050.000;-139282.500;108780.000;-19775.000;181737.500;-55597.500;1719307802931;
98643.521;98696.349;98658.716;535.397;772.138;432.368;-519.781;701.073;-403.942;695.522;-580.415;413.641;-344.467;674.843;-212.890;58.560;-655.628;191.052;5442.500;16292.500;19390.000;402.500;70.000;-262.500;-280.000;682.500;35.000;117792.500;-155802.500;84542.500;-29960.000;202002.500;-65905.000;1719307802940;
98643.081;98696.349;98657.383;506.910;745.969;460.733;-536.739;706.624;-483.730;689.117;-600.911;448.411;-499.834;490.867;-341.783;141.886;-646.478;127.002;4375.000;14700.000;10220.000;385.000;-490.000;-245.000;-157.500;752.500;0.000;101430.000;-126332.500;89775.000;-21035.000;168087.500;-74532.500;1719307802991;
98643.081;98696.349;98657.383;506.483;733.281;468.724;-517.890;701.439;-412.177;689.178;-586.332;415.166;-430.050;624.640;-468.480;336.049;-673.867;289.201;3885.000;14245.000;9590.000;437.500;280.000;-280.000;-52.500;507.500;52.500;83282.500;-99172.500;86275.000;-14245.000;115920.000;-69387.500;1719307803000;
98643.081;98696.371;98656.382;509.106;716.994;481.046;-534.970;692.472;-464.942;686.433;-580.781;474.580;-320.738;715.042;-539.545;897.127;-746.213;183.305;2905.000;15347.500;9047.500;875.000;192.500;-157.500;-175.000;1102.500;52.500;31045.000;-5425.000;-5302.500;17395.000;27317.500;3342.500;1719307803030;
98642.809;98696.371;98656.382;505.141;710.101;490.196;-517.585;722.240;-414.678;695.217;-581.147;428.769;-289.445;717.909;-518.744;945.012;-729.377;244.732;2555.000;15645.000;9135.000;577.500;35.000;-210.000;-297.500;665.000;105.000;16012.500;21420.000;-19775.000;25830.000;-4200.000;17097.500;1719307803036;
98642.809;98696.371;98656.382;508.252;714.554;491.538;-506.544;702.415;-520.635;668.804;-592.737;479.643;-170.251;772.382;-609.207;990.030;-662.155;366.976;3132.500;15697.500;9730.000;-525.000;-892.500;-315.000;-455.000;122.500;52.500;507.500;54932.500;-49822.500;39462.500;-40967.500;46357.500;1719307803051;
98642.809;98696.371;98656.382;499.224;711.260;505.080;-535.092;690.032;-534.909;694.729;-584.258;424.194;-163.602;782.203;-615.307;976.061;-648.430;380.213;3657.500;15750.000;9992.500;420.000;-507.500;-227.500;52.500;1522.500;0.000;52.500;64347.500;-63595.000;46235.000;-48300.000;59937.500;1719307803066;
98642.809;98696.415;98656.382;497.455;711.321;505.202;-518.561;707.966;-391.315;704.367;-592.737;391.315;-282.857;722.179;-572.668;856.562;-643.245;329.522;3762.500;15610.000;10360.000;542.500;-140.000;-280.000;17.500;1155.000;0.000;-2572.500;85295.000;-90002.500;60130.000;-65380.000;85802.500;1719307803081;
98642.809;98696.415;98656.382;502.396;717.665;501.847;-535.580;698.816;-481.717;674.965;-580.415;486.597;-297.375;733.891;-481.717;770.186;-640.744;338.001;4287.500;14980.000;11375.000;-735.000;-787.500;-385.000;-245.000;140.000;122.500;-7000.000;99750.000;-102357.500;67217.500;-79362.500;97790.000;1719307803096;
98642.809;98696.415;98655.826;516.182;721.081;505.324;-529.724;690.642;-509.167;673.379;-592.493;501.420;-82.167;845.948;-431.758;526.796;-550.769;482.083;4550.000;14630.000;12005.000;560.000;-17.500;-297.500;0.000;910.000;105.000;-8452.500;110460.000;-117355.000;74445.000;-89320.000;112315.000;1719307803112;
98643.206;98696.473;98655.826;519.903;732.305;506.849;-524.112;685.457;-501.725;675.514;-587.552;501.725;-34.587;839.482;-476.654;308.660;-516.853;512.644;3815.000;15242.500;13545.000;-245.000;-577.500;-280.000;-315.000;297.500;17.500;9310.000;93887.500;-113382.500;75845.000;-63962.500;108255.000;1719307803156;
98643.206;98696.473;98655.826;519.903;732.305;506.849;-514.657;708.698;-518.988;680.211;-575.108;477.874;-79.483;796.965;-490.928;226.005;-516.792;453.352;3815.000;15242.500;13545.000;402.500;-437.500;-192.500;-280.000;927.500;-17.500;18235.000;86030.000;-107835.000;76982.500;-51677.500;102550.000;1719307803165;
98643.206;98696.473;98655.826;521.916;739.747;494.466;-531.676;702.659;-406.809;700.097;-595.543;400.099;-343.918;586.637;-546.377;188.124;-537.532;285.175;4130.000;15907.500;13720.000;577.500;-35.000;-245.000;-122.500;962.500;35.000;20317.500;94990.000;-97545.000;84840.000;-57732.500;91717.500;1719307803171;
98643.206;98696.473;98655.826;514.901;743.773;478.179;-512.522;701.073;-464.393;679.113;-577.670;457.500;-509.228;450.668;-549.549;211.426;-537.471;223.565;4585.000;16030.000;13352.500;-542.500;-805.000;-367.500;-385.000;122.500;52.500;12040.000;115132.500;-97002.500;93030.000;-79082.500;90842.500;1719307803180;
98643.206;98696.473;98655.414;519.354;749.202;487.573;-525.210;692.533;-494.771;683.322;-585.295;459.330;-714.859;328.668;-503.677;392.352;-545.218;244.244;5075.000;16222.500;12757.500;647.500;52.500;-227.500;17.500;1085.000;0.000;-17325.000;174107.500;-109655.000;113050.000;-144252.500;102445.000;1719307803195;
98642.854;98696.473;98655.414;522.160;743.285;476.227;-537.837;700.585;-428.769;709.003;-598.044;423.218;-784.094;280.600;-487.817;456.768;-524.417;332.389;6475.000;16905.000;11270.000;892.500;175.000;-192.500;-140.000;1102.500;17.500;-31710.000;202772.500;-122150.000;122955.000;-175262.500;114642.500;1719307803210;
98642.854;98696.423;98655.414;481.107;749.507;472.262;-562.725;665.632;-536.861;697.413;-602.253;687.531;-631.045;49.349;-70.333;121.085;-387.716;398.147;7490.000;17570.000;6650.000;315.000;-227.500;-507.500;35.000;350.000;122.500;25077.500;96705.000;-132737.500;88900.000;-60900.000;132002.500;1719307803239;
98642.854;98696.423;98655.414;461.648;749.934;476.593;-444.934;722.545;-378.139;639.890;-579.378;220.271;-697.108;339.709;-404.125;34.099;-504.348;505.202;7052.500;17132.500;4935.000;-122.500;-35.000;-332.500;-437.500;1067.500;105.000;6055.000;116392.500;-154997.500;90247.500;-83615.000;150657.500;1719307803246;
98642.854;98696.423;98655.414;465.491;756.156;461.831;-471.408;699.792;-384.971;702.293;-600.179;419.558;-832.162;192.150;-356.972;-53.680;-464.210;508.008;6440.000;16327.500;3412.500;227.500;1225.000;-140.000;-210.000;1120.000;17.500;-4917.500;126647.500;-168805.000;90405.000;-92120.000;157587.500;1719307803261;
98643.110;98696.423;98655.476;499.041;739.259;465.308;-533.750;696.986;-513.620;673.135;-575.047;396.378;-939.827;151.524;-330.925;-119.804;-499.102;556.442;5320.000;14700.000;-560.000;-385.000;-892.500;-280.000;-402.500;647.500;52.500;-7840.000;128310.000;-177082.500;89425.000;-101937.500;173005.000;1719307803290;
98643.110;98696.598;98655.476;454.816;740.479;483.608;-526.125;689.483;-469.944;686.067;-589.504;494.832;-478.240;626.226;-410.286;-211.792;-456.280;428.586;3955.000;14507.500;-7577.500;595.000;-17.500;-227.500;-105.000;805.000;35.000;-19075.000;139947.500;-196542.500;91962.500;-120925.000;188177.500;1719307803330;
98643.203;98696.598;98655.476;448.594;748.287;492.819;-540.216;683.688;-490.806;694.729;-589.077;492.941;-239.059;698.206;-346.480;-373.686;-412.299;628.605;3237.500;12810.000;-9450.000;-157.500;-472.500;-385.000;-175.000;595.000;52.500;-31552.500;165410.000;-167702.500;97545.000;-146597.500;156677.500;1719307803352;
98643.203;98696.598;98655.476;447.618;733.159;503.738;-490.623;714.676;-468.724;687.409;-581.391;515.023;-235.826;640.744;-239.242;-338.916;-451.888;746.762;3465.000;12092.500;-9572.500;87.500;-332.500;-297.500;-297.500;700.000;52.500;-37380.000;168787.500;-148697.500;93257.500;-151287.500;137707.500;1719307803363;
98643.203;98696.598;98655.687;460.001;734.257;502.518;-508.496;703.147;-418.643;678.076;-587.918;417.667;-343.491;519.232;-101.321;-240.401;-536.922;976.976;3027.500;12040.000;-8680.000;717.500;332.500;-227.500;0.000;1032.500;52.500;-47022.500;149625.000;-118405.000;68757.500;-139737.500;110390.000;1719307803366;
98643.203;98696.598;98655.687;485.560;758.657;498.065;-525.881;691.557;-485.438;693.814;-582.672;470.981;-502.762;336.232;-43.310;-215.513;-553.514;1055.422;1802.500;11917.500;-6335.000;52.500;-700.000;-297.500;-280.000;315.000;35.000;-45815.000;93485.000;-105332.500;49752.500;-120417.500;103915.000;1719307803390;
98643.203;98696.334;98655.687;472.750;762.195;484.096;-527.650;705.160;-507.154;682.224;-588.528;434.625;-749.751;268.522;-274.439;-437.126;-613.355;660.508;-717.500;13370.000;-5967.500;192.500;-700.000;-297.500;-315.000;857.500;52.500;-24657.500;-50347.500;-124285.000;-52832.500;19565.000;116357.500;1719307803419;
98643.201;98696.334;98656.040;471.286;755.241;483.547;-542.656;691.069;-539.911;689.727;-573.888;442.372;-1018.273;342.332;-452.803;-575.657;-590.907;506.422;-700.000;13510.000;-6510.000;0.000;-1085.000;-315.000;-472.500;682.500;52.500;-29312.500;-67795.000;-135765.000;-60095.000;19302.500;108307.500;1719307803428;
98643.201;98696.334;98656.040;470.615;759.633;479.582;-503.677;711.138;-418.643;695.949;-585.600;461.953;-1286.002;330.925;-498.553;-765.184;-600.179;411.079;87.500;12460.000;-7910.000;490.000;665.000;-210.000;17.500;682.500;35.000;-29645.000;-67812.500;-191940.000;-60637.500;14682.500;101815.000;1719307803449;
98643.201;98696.334;98656.040;461.709;761.951;479.582;-521.794;703.574;-535.885;686.311;-584.502;489.586;-679.540;264.618;-452.498;-683.200;-698.511;306.281;560.000;12197.500;-8785.000;-87.500;-1277.500;-385.000;-455.000;612.500;52.500;-24937.500;-47057.500;-233345.000;-50697.500;8540.000;82565.000;1719307803456;
98643.201;98696.200;98656.040;458.415;759.145;479.826;-538.264;713.029;-525.820;692.228;-589.992;476.532;-694.363;178.059;-236.863;-683.261;-743.895;307.745;875.000;11655.000;-9642.500;402.500;-822.500;-297.500;-420.000;962.500;35.000;-19022.500;-40232.500;-182017.500;-47092.500;6212.500;73080.000;1719307803471;
98643.201;98696.200;98656.040;463.173;754.265;482.205;-520.513;695.949;-386.496;693.082;-580.903;402.478;-717.360;180.316;-229.909;-691.191;-766.282;271.084;910.000;9817.500;-11515.000;770.000;892.500;-192.500;210.000;927.500;35.000;-23765.000;-39847.500;-146772.500;-46847.500;5810.000;56875.000;1719307803486;
98643.390;98696.200;98656.040;452.986;770.369;493.978;-542.778;698.694;-536.190;682.407;-591.029;471.713;-929.762;165.188;-171.776;-679.845;-803.370;283.711;-280.000;8172.500;-14367.500;437.500;-717.500;-315.000;-315.000;1015.000;87.500;-25602.500;-40897.500;-105140.000;-48037.500;4865.000;50015.000;1719307803516;
98643.390;98696.200;98656.265;437.614;760.060;499.468;-532.896;687.592;-482.937;686.494;-591.700;462.929;-1023.092;174.033;-182.695;-624.762;-959.774;19.459;-1995.000;6930.000;-18322.500;-192.500;-1067.500;-350.000;-490.000;595.000;70.000;-35297.500;-34440.000;-72975.000;-48475.000;-11567.500;26862.500;1719307803555;
98643.390;98696.000;98656.265;418.582;755.973;501.481;-510.753;703.757;-418.216;676.368;-596.580;416.081;-575.291;335.256;-276.574;-980.209;-1214.632;-580.842;-3395.000;4515.000;-21507.500;490.000;0.000;-350.000;-87.500;927.500;140.000;-48265.000;10815.000;-35175.000;-3675.000;-68267.500;-6195.000;1719307803580;
98643.390;98696.000;98656.265;418.582;755.973;501.481;-462.136;676.551;-458.964;696.925;-601.521;645.624;-1057.740;2.623;-366.366;-515.999;-951.478;-45.018;-3395.000;4515.000;-21507.500;-70.000;122.500;-385.000;-245.000;630.000;122.500;-60270.000;60060.000;-25095.000;9572.500;-78487.500;-9502.500;1719307803589;
98643.300;98696.000;98656.842;372.161;748.287;522.404;-285.480;553.819;-86.254;421.144;-554.124;98.698;-323.666;266.326;279.136;-293.471;-387.594;-592.432;-3955.000;840.000;-26600.000;1680.000;6930.000;-1207.500;1295.000;2835.000;70.000;-22785.000;88812.500;-5985.000;94552.500;-58345.000;-21560.000;1719307803606;
98643.300;98696.000;98656.842;344.528;744.688;522.404;-123.159;468.907;-202.154;364.536;-486.475;86.071;-551.989;991.433;-403.576;-269.803;-524.478;-533.140;-4410.000;-70.000;-26722.500;-2432.500;-560.000;-420.000;-1295.000;-1137.500;-192.500;6597.500;150237.500;-42542.500;121975.000;-73290.000;-27422.500;1719307803621;
